LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Overall
69,69,69,64,67,67,67,64,63,63,63,62,55,55,55,62,44,42,42,42,44,42,39,39,39,42,39,74,72,55,61,65,52,30,48,71,69,73,65,64,65,66,64,66,68,63,30,14,76,53,54,62,38,13,18,6,12,11,6,10,70
66,66,66,70,69,69,69,70,71,71,71,69,66,66,66,69,55,53,53,53,55,52,46,46,46,52,69,62,64,73,63,77,44,57,64,76,58,56,73,73,58,52,49,53,55,67,44,31,74,70,59,72,17,44,48,11,8,7,9,15,70
69,69,69,69,69,69,69,69,69,69,69,69,65,65,65,69,52,52,52,52,52,49,45,45,45,49,63,69,67,70,66,72,68,69,67,73,66,68,74,70,76,67,67,76,68,64,57,25,71,67,78,75,36,27,19,15,7,10,10,9,70
68,68,68,62,66,66,66,62,63,63,63,60,57,57,57,60,45,48,48,48,45,44,46,46,46,44,36,72,69,56,64,65,51,54,47,68,60,55,68,66,67,72,73,55,83,58,62,41,75,64,75,72,29,19,25,15,7,7,15,7,70
68,68,68,67,67,67,67,67,65,65,65,67,61,61,61,67,54,52,52,52,54,52,50,50,50,52,63,70,61,63,63,69,66,58,55,68,74,76,70,66,56,73,72,72,78,61,72,27,69,60,67,66,34,42,32,16,6,16,7,10,70
68,68,68,60,65,65,65,60,60,60,60,58,54,54,54,58,42,42,42,42,42,40,41,41,41,40,31,74,77,45,48,67,47,30,34,73,51,49,58,63,30,73,64,73,84,63,43,28,75,56,69,56,17,20,17,8,13,14,14,7,70
69,69,69,70,69,69,69,70,68,68,68,69,63,63,63,69,63,60,60,60,63,62,60,60,60,62,62,69,59,63,65,72,64,63,48,73,84,84,83,67,78,71,83,73,70,63,78,51,67,64,45,64,48,57,53,8,12,12,10,13,70
67,67,67,69,68,68,68,69,67,67,67,68,61,61,61,68,55,51,51,51,55,53,45,45,45,53,66,73,43,65,59,71,61,52,63,69,80,86,74,70,75,77,67,61,56,61,40,28,62,60,55,56,45,35,34,9,16,13,12,9,70
68,68,68,61,64,64,64,61,62,62,62,59,56,56,56,59,43,46,46,46,43,42,47,47,47,42,47,73,74,65,72,59,66,62,45,65,46,59,63,67,70,70,90,48,85,61,80,20,75,55,71,80,19,30,22,4,4,4,4,4,70
67,67,67,69,68,68,68,69,68,68,68,68,62,62,62,68,54,52,52,52,54,50,46,46,46,50,63,69,51,63,50,73,52,32,65,70,81,80,80,66,67,70,58,68,73,69,62,36,69,59,59,68,44,24,20,12,11,10,11,10,70
68,68,68,67,67,67,67,67,66,66,66,65,58,58,58,65,51,48,48,48,51,48,45,45,45,48,60,70,60,61,73,68,49,43,51,69,74,72,86,65,67,75,88,58,77,61,51,34,71,61,67,72,31,20,31,12,16,15,8,8,70
69,69,69,65,67,67,67,65,66,66,66,63,61,61,61,63,48,50,50,50,48,46,49,49,49,46,58,72,75,67,69,67,54,60,55,70,49,50,63,68,61,70,78,50,77,66,52,23,75,69,61,67,51,29,23,12,8,8,12,10,70
61,61,61,69,67,67,67,69,66,66,66,69,58,58,58,69,54,45,45,45,54,49,37,37,37,49,68,59,33,62,48,75,62,60,47,73,93,92,85,65,72,60,56,68,43,44,35,25,65,57,53,60,37,23,20,16,12,18,13,12,70
69,69,69,63,65,65,65,63,62,62,62,62,55,55,55,62,46,46,46,46,46,44,44,44,44,44,35,70,71,60,66,69,41,33,51,66,74,73,73,67,60,73,77,75,79,61,70,18,69,39,55,72,25,21,25,8,11,5,10,13,70
69,69,69,67,68,68,68,67,66,66,66,66,58,58,58,66,47,43,43,43,47,44,38,38,38,44,57,71,65,62,64,70,60,52,50,70,78,78,70,65,59,72,64,59,63,65,33,24,70,58,56,65,28,17,12,8,13,11,6,8,70
69,69,69,68,69,69,69,68,68,68,68,67,61,61,61,67,53,51,51,51,53,51,48,48,48,51,55,72,62,66,72,71,61,63,52,70,76,75,71,70,76,70,71,69,65,65,63,20,69,65,64,65,42,37,33,13,14,15,16,11,70
69,69,69,63,65,65,65,63,63,63,63,62,58,58,58,62,48,49,49,49,48,46,48,48,48,46,44,71,76,67,73,65,40,40,46,67,60,61,58,66,56,73,69,67,75,59,72,24,71,53,70,70,35,29,26,10,10,13,11,13,70
68,68,68,69,69,69,69,69,68,68,68,69,63,63,63,69,55,51,51,51,55,52,46,46,46,52,63,66,58,68,64,71,66,67,59,70,81,84,81,71,76,78,70,77,68,68,48,22,63,65,60,55,45,31,22,16,6,12,14,9,70
68,68,68,65,66,66,66,65,63,63,63,63,57,57,57,63,47,45,45,45,47,44,41,41,41,44,51,67,69,62,69,66,40,55,57,67,68,76,80,68,74,70,80,70,73,64,55,18,74,44,62,60,18,20,21,14,14,7,15,12,70
68,68,68,69,69,69,69,69,67,67,67,67,59,59,59,67,49,45,45,45,49,46,40,40,40,46,64,69,61,57,61,71,62,56,55,73,78,75,69,67,69,74,73,68,64,68,59,14,68,68,60,64,30,14,24,8,7,13,13,11,70
69,69,69,70,69,69,69,70,67,67,67,69,60,60,60,69,54,49,49,49,54,51,45,45,45,51,64,67,58,62,66,71,62,34,55,71,92,89,78,65,76,73,78,76,69,64,59,32,69,60,61,70,38,21,20,12,15,12,15,14,70
69,69,69,67,67,67,67,67,65,65,65,65,59,59,59,65,53,50,50,50,53,52,50,50,50,52,59,69,70,60,60,72,49,40,48,68,78,76,72,64,63,72,80,61,71,63,66,39,71,56,64,64,29,39,34,12,10,7,9,14,70
68,68,68,66,67,67,67,66,64,64,64,63,58,58,58,63,49,45,45,45,49,47,44,44,44,47,58,66,72,52,60,72,68,56,50,71,61,66,65,72,61,68,72,54,71,67,41,31,77,54,57,61,17,31,31,9,7,9,13,10,70
69,69,69,66,67,67,67,66,66,66,66,65,61,61,61,65,51,51,51,51,51,49,48,48,48,49,59,69,74,67,69,68,58,42,62,68,68,66,69,68,70,72,68,66,77,66,75,28,66,60,73,71,25,31,30,12,9,9,9,7,70
64,64,64,68,68,68,68,68,69,69,69,68,65,65,65,68,56,54,54,54,56,53,47,47,47,53,58,64,45,74,46,74,60,51,67,70,74,74,72,64,75,62,52,63,64,58,41,29,67,68,62,65,40,40,46,7,14,8,14,15,70
68,68,68,66,67,67,67,66,65,65,65,65,58,58,58,65,50,48,48,48,50,48,45,45,45,48,49,74,64,62,59,69,43,39,51,66,75,75,72,67,73,68,69,69,61,54,73,27,73,55,69,59,29,31,27,8,13,15,9,11,70
69,69,69,69,69,69,69,69,69,69,69,69,67,67,67,69,62,62,62,62,62,60,58,58,58,60,60,67,65,69,65,70,55,58,64,70,74,75,76,68,73,66,55,78,67,56,76,58,77,68,59,62,45,51,46,13,7,11,7,13,70
69,69,69,71,71,71,71,71,71,71,71,70,67,67,67,70,57,56,56,56,57,55,50,50,50,55,62,68,62,72,71,71,66,49,66,69,72,80,90,75,77,71,62,69,48,67,67,36,74,72,67,72,32,52,32,6,13,13,16,16,70
68,68,68,64,66,66,66,64,63,63,63,61,55,55,55,61,47,46,46,46,47,45,47,47,47,45,43,72,70,61,55,68,58,60,28,65,69,70,70,62,69,75,74,60,83,66,73,34,66,60,73,70,33,24,19,11,12,9,14,13,70
68,68,68,66,67,67,67,66,65,65,65,64,58,58,58,64,49,47,47,47,49,46,44,44,44,46,57,70,67,60,55,69,63,74,43,69,66,74,69,63,46,74,71,64,75,70,49,36,69,66,55,65,41,19,11,15,15,11,6,7,70
68,68,68,64,67,67,67,64,66,66,66,63,60,60,60,63,43,44,44,44,43,40,39,39,39,40,34,68,72,66,68,70,62,50,55,70,64,66,61,65,65,69,66,70,76,63,53,16,70,64,57,68,16,14,14,6,10,13,14,9,70
68,68,68,70,69,69,69,70,69,69,69,70,66,66,66,70,59,58,58,58,59,56,53,53,53,56,65,68,61,71,55,73,66,63,69,71,76,72,83,68,80,71,76,74,63,62,75,45,67,66,60,64,35,43,38,15,15,15,7,10,70
68,68,68,69,68,68,68,69,68,68,68,69,68,68,68,69,66,66,66,66,66,65,65,65,65,65,72,68,66,65,58,74,64,60,73,72,63,71,67,68,70,69,76,78,76,70,70,59,67,66,59,67,62,64,59,13,7,9,9,10,70
66,66,66,69,68,68,68,69,67,67,67,67,59,59,59,67,55,51,51,51,55,54,50,50,50,54,61,60,59,64,61,74,55,69,48,72,90,90,86,64,76,65,70,45,57,56,71,36,64,60,60,69,34,44,40,12,10,14,14,7,70
68,68,68,69,68,68,68,69,66,66,66,68,59,59,59,68,52,48,48,48,52,49,42,42,42,49,63,73,51,64,63,68,66,59,53,67,90,81,77,68,74,74,73,77,63,64,68,20,68,58,56,65,28,25,22,11,11,11,7,11,70
69,69,69,67,68,68,68,67,67,67,67,67,64,64,64,67,53,52,52,52,53,51,48,48,48,51,65,68,71,63,71,67,70,69,66,65,70,67,83,70,73,73,70,74,70,69,70,36,74,68,77,69,19,38,26,11,14,6,14,6,70
63,63,63,69,66,66,66,69,67,67,67,68,59,59,59,68,49,45,45,45,49,45,34,34,34,45,66,70,43,70,53,74,61,30,64,70,78,83,91,65,80,47,49,48,51,46,25,35,66,53,49,66,17,15,15,11,8,7,14,12,70
69,69,69,63,65,65,65,63,62,62,62,62,57,57,57,62,46,46,46,46,46,43,43,43,43,43,49,70,70,65,71,63,70,64,53,69,62,66,58,68,54,75,72,64,84,66,78,33,68,44,73,72,12,13,14,8,6,15,11,6,70
69,69,69,69,68,68,68,69,67,67,67,67,59,59,59,67,51,46,46,46,51,48,41,41,41,48,63,69,66,64,75,71,64,49,55,70,86,85,91,60,75,73,86,61,60,66,29,35,68,59,55,60,40,12,14,12,9,6,12,11,70
68,68,68,65,67,67,67,65,64,64,64,64,58,58,58,64,46,43,43,43,46,43,37,37,37,43,48,72,68,66,71,65,50,51,45,72,65,73,56,64,59,69,71,71,66,65,35,19,70,56,55,59,18,14,15,6,8,8,10,12,70
69,69,69,70,69,69,69,70,68,68,68,69,60,60,60,69,53,47,47,47,53,51,44,44,44,51,66,65,64,67,71,70,64,47,47,65,92,90,87,73,90,70,92,65,62,67,48,23,68,64,63,67,23,34,25,12,14,15,12,11,70
68,68,68,64,67,67,67,64,66,66,66,63,60,60,60,63,45,49,49,49,45,43,47,47,47,43,50,72,79,73,66,71,62,41,54,72,39,63,60,64,34,72,78,44,75,57,73,19,65,68,73,66,40,24,18,10,8,13,8,10,70
69,69,69,62,64,64,64,62,60,60,60,61,53,53,53,61,45,41,41,41,45,42,40,40,40,42,45,69,71,55,69,59,55,55,35,70,66,73,71,69,60,75,92,82,92,50,43,15,71,49,73,71,21,14,11,5,14,11,5,10,70
69,69,69,68,68,68,68,68,67,67,67,67,61,61,61,67,50,48,48,48,50,48,46,46,46,48,61,68,66,60,70,71,68,70,55,70,69,76,70,68,67,74,80,67,75,67,73,21,70,68,68,67,21,29,31,15,14,8,8,15,70
67,67,67,70,69,69,69,70,68,68,68,69,62,62,62,69,56,52,52,52,56,54,49,49,49,54,67,61,64,66,55,75,61,55,62,71,90,82,80,64,72,67,79,58,63,56,51,31,73,59,70,65,43,40,32,7,8,8,7,15,70
60,60,60,69,68,68,68,69,69,69,69,68,62,62,62,68,54,50,50,50,54,50,39,39,39,50,57,58,18,67,45,75,67,59,56,74,87,78,90,67,90,62,70,63,36,65,47,35,65,67,49,60,34,27,31,12,6,10,13,14,70
69,69,69,67,68,68,68,67,66,66,66,65,61,61,61,65,57,53,53,53,57,55,51,51,51,55,55,74,62,64,68,70,62,48,43,65,69,71,66,72,72,73,58,70,59,65,53,43,73,63,65,68,40,44,45,6,12,14,12,11,70
69,69,69,63,67,67,67,63,64,64,64,62,59,59,59,62,46,49,49,49,46,45,48,48,48,45,42,72,70,64,68,68,43,50,50,72,55,68,58,65,34,72,56,52,84,54,70,25,70,60,56,68,35,34,20,11,8,9,15,12,70
69,69,69,64,66,66,66,64,65,65,65,62,60,60,60,62,47,49,49,49,47,45,46,46,46,45,55,71,77,62,70,62,36,31,60,73,54,55,68,70,65,76,81,52,77,63,56,36,68,65,73,73,34,22,14,13,10,13,16,9,70
68,68,68,69,69,69,69,69,68,68,68,68,62,62,62,68,53,49,49,49,53,50,45,45,45,50,57,64,59,64,65,72,64,49,48,71,75,80,73,73,62,71,72,73,69,67,50,35,70,66,67,58,27,25,27,6,6,6,11,6,70
69,69,69,64,67,67,67,64,65,65,65,62,59,59,59,62,48,49,49,49,48,46,48,48,48,46,39,71,70,64,74,63,48,56,43,68,70,71,71,64,56,70,87,62,80,64,54,35,69,66,68,59,40,27,18,10,7,16,13,11,70
66,66,66,70,69,69,69,70,69,69,69,70,68,68,68,70,66,64,64,64,66,64,59,59,59,64,68,66,46,72,59,72,67,61,66,71,77,72,79,67,73,68,56,79,64,62,63,59,68,69,49,71,56,61,53,15,6,8,9,8,70
68,68,68,69,69,69,69,69,68,68,68,69,62,62,62,69,54,51,51,51,54,51,47,47,47,51,58,69,62,69,63,75,57,39,51,71,79,77,76,66,72,65,70,77,68,64,66,22,69,63,60,62,53,25,26,14,15,10,15,10,70
69,69,69,63,65,65,65,63,61,61,61,61,55,55,55,61,48,47,47,47,48,46,46,46,46,46,50,74,65,54,62,59,47,44,37,64,68,73,65,71,58,73,67,71,89,59,70,42,73,51,67,69,24,22,16,12,8,9,8,12,70
69,69,69,61,65,65,65,61,61,61,61,60,55,55,55,60,45,45,45,45,45,44,44,44,44,44,32,71,76,59,65,67,63,31,45,68,67,72,63,59,41,74,62,73,73,62,54,22,69,43,63,61,32,26,17,15,16,13,14,13,70
68,68,68,69,69,69,69,69,69,69,69,70,68,68,68,70,66,66,66,66,66,65,64,64,64,65,63,65,59,70,58,71,64,66,66,70,81,79,69,66,78,66,86,80,80,70,71,63,68,67,47,68,51,63,59,13,14,16,14,16,70
69,69,69,61,64,64,64,61,60,60,60,59,53,53,53,59,48,45,45,45,48,46,45,45,45,46,41,75,73,58,66,65,44,31,30,69,52,68,59,66,43,70,36,71,76,64,55,24,72,39,65,68,29,35,27,11,14,8,16,15,70
68,68,68,66,67,67,67,66,64,64,64,63,56,56,56,63,46,42,42,42,46,43,39,39,39,43,48,69,67,57,53,73,47,41,44,70,75,76,71,62,68,76,69,62,69,70,37,22,65,55,75,60,19,20,17,12,14,13,6,16,70
68,68,68,70,70,70,70,70,70,70,70,69,66,66,66,69,58,55,55,55,58,56,50,50,50,56,64,69,65,72,67,74,66,50,63,70,70,73,76,68,78,67,62,65,52,66,41,38,72,68,65,67,50,45,36,6,13,9,15,6,70
69,69,69,59,63,63,63,59,59,59,59,57,55,55,55,57,47,48,48,48,47,46,51,51,51,46,48,70,79,59,68,59,38,35,41,71,40,54,51,61,37,80,80,53,90,68,48,32,73,44,63,76,36,37,31,7,7,12,15,11,70
68,68,68,68,69,69,69,68,67,67,67,67,60,60,60,67,51,48,48,48,51,48,42,42,42,48,57,74,57,62,68,69,43,31,52,67,78,75,78,69,73,71,68,70,60,56,38,32,75,67,66,65,56,16,10,7,7,12,13,15,70
67,67,67,70,70,70,70,70,69,69,69,68,62,62,62,68,53,50,50,50,53,50,43,43,43,50,58,65,43,66,53,75,73,55,48,76,79,76,78,73,79,77,59,65,59,62,63,23,67,64,71,73,27,34,31,10,12,14,7,7,70
63,63,63,70,68,68,68,70,69,69,69,70,63,63,63,70,56,52,52,52,56,53,43,43,43,53,66,64,36,70,60,74,60,41,67,74,87,87,84,58,86,71,62,57,39,51,50,31,65,64,42,60,39,39,38,8,9,8,8,14,70
68,68,68,69,69,69,69,69,68,68,68,68,63,63,63,68,58,55,55,55,58,57,53,53,53,57,61,68,65,63,67,70,67,65,43,72,82,75,78,66,79,69,71,71,57,67,67,53,72,68,70,68,35,48,35,10,6,13,11,7,70
68,68,68,68,68,68,68,68,67,67,67,68,65,65,65,68,62,60,60,60,62,61,58,58,58,61,66,73,57,69,65,68,56,61,65,64,76,77,70,71,67,65,68,74,74,64,57,52,72,58,67,63,47,55,51,10,10,15,8,6,70
68,68,68,62,65,65,65,62,63,63,63,61,60,60,60,61,49,51,51,51,49,48,50,50,50,48,46,71,75,61,66,61,51,52,58,63,51,64,56,72,54,72,68,51,76,64,63,40,74,63,69,72,25,42,30,6,16,10,14,12,70
68,68,68,68,69,69,69,68,66,66,66,66,58,58,58,66,50,47,47,47,50,47,44,44,44,47,53,69,51,62,56,72,50,56,42,71,83,84,82,65,76,77,75,64,71,60,68,26,71,57,57,60,31,30,12,10,11,13,10,11,70
68,68,68,70,71,71,71,70,72,72,72,69,67,67,67,69,59,57,57,57,59,56,50,50,50,56,48,69,49,73,71,74,49,60,58,72,77,78,85,72,77,66,61,76,63,68,33,44,73,70,66,68,55,42,34,15,16,15,8,15,70
69,69,69,64,66,66,66,64,63,63,63,63,57,57,57,63,49,48,48,48,49,47,48,48,48,47,56,70,73,65,64,64,46,48,37,66,62,66,50,69,32,70,65,67,91,65,58,28,70,57,67,67,34,29,16,12,13,8,11,9,70
69,69,69,68,69,69,69,68,67,67,67,66,57,57,57,66,46,43,43,43,46,43,39,39,39,43,49,71,66,66,68,70,48,54,40,69,79,79,78,66,71,65,69,65,67,64,56,13,70,65,72,68,35,11,12,9,10,8,12,9,70
68,68,68,70,69,69,69,70,69,69,69,69,64,64,64,69,57,54,54,54,57,55,49,49,49,55,64,70,55,69,62,70,65,60,65,70,76,80,80,66,65,73,69,72,54,73,44,30,69,65,60,63,55,40,35,11,9,7,15,8,70
69,69,69,63,66,66,66,63,63,63,63,62,59,59,59,62,51,52,52,52,51,50,53,53,53,50,51,69,80,56,63,63,53,52,49,70,56,66,55,68,66,74,82,69,84,59,61,33,71,66,76,64,58,32,26,12,9,6,10,16,70
69,69,69,66,67,67,67,66,64,64,64,65,60,60,60,65,55,52,52,52,55,54,52,52,52,54,64,71,74,61,65,65,59,41,52,69,69,75,63,65,61,72,75,67,73,66,49,39,69,59,74,64,42,41,35,12,11,15,10,6,70
65,65,65,70,68,68,68,70,67,67,67,69,59,59,59,69,53,46,46,46,53,49,39,39,39,49,65,62,53,67,52,70,54,62,46,71,91,91,90,54,75,60,53,78,52,56,51,27,73,64,60,57,35,17,20,7,8,12,12,14,70
69,69,69,65,66,66,66,65,63,63,63,63,55,55,55,63,46,43,43,43,46,44,42,42,42,44,59,71,75,60,61,64,51,40,47,63,75,70,69,69,72,71,90,54,77,56,36,21,72,57,70,58,23,21,18,14,16,10,9,9,70
69,69,69,65,66,66,66,65,63,63,63,64,58,58,58,64,50,47,47,47,50,48,44,44,44,48,59,71,68,59,70,64,51,45,52,68,68,73,68,67,73,67,67,67,75,63,40,24,75,52,63,66,32,30,24,12,13,10,14,7,70
69,69,69,63,67,67,67,63,64,64,64,62,62,62,62,62,56,56,56,56,56,55,55,55,55,55,53,73,69,59,74,64,65,61,46,69,50,45,58,73,56,76,69,79,65,65,67,46,80,61,72,70,49,48,44,8,16,10,13,8,70
68,68,68,58,63,63,63,58,58,58,58,57,52,52,52,57,44,45,45,45,44,43,46,46,46,43,29,70,74,61,56,57,29,34,37,61,74,67,32,66,31,76,71,64,92,59,69,29,70,44,63,69,30,18,21,16,15,8,8,11,70
68,68,68,70,70,70,70,70,68,68,68,69,61,61,61,69,53,47,47,47,53,50,42,42,42,50,67,66,60,59,69,72,68,48,54,68,84,88,82,75,71,71,81,73,59,60,56,23,71,68,60,68,25,28,19,14,14,9,9,11,70
69,69,69,67,68,68,68,67,67,67,67,67,65,65,65,67,60,61,61,61,60,59,59,59,59,59,59,67,66,62,66,66,65,53,60,65,69,70,73,76,65,66,72,75,73,66,79,58,79,65,67,66,49,49,44,11,16,9,13,6,70
69,69,69,69,69,69,69,69,67,67,67,67,60,60,60,67,52,48,48,48,52,50,45,45,45,50,50,69,63,64,60,70,63,49,48,69,89,92,90,65,63,70,85,76,72,66,57,29,66,60,72,65,24,31,22,13,11,6,14,8,70
69,69,69,64,65,65,65,64,60,60,60,61,51,51,51,61,46,40,40,40,46,45,41,41,41,45,46,73,68,48,62,67,52,38,37,69,81,81,75,52,68,70,51,64,75,68,38,14,74,40,54,58,37,24,28,6,14,7,15,15,70
69,69,69,65,67,67,67,65,63,63,63,62,54,54,54,62,46,41,41,41,46,44,40,40,40,44,42,71,74,57,63,64,60,35,30,67,77,77,79,67,83,70,91,79,64,66,53,20,73,53,64,70,15,21,14,13,10,10,7,12,70
68,68,68,65,67,67,67,65,66,66,66,65,63,63,63,65,48,48,48,48,48,45,42,42,42,45,61,74,72,69,59,66,68,39,64,71,53,52,73,54,57,72,79,72,75,61,29,18,76,67,62,74,20,35,22,9,10,14,6,10,70
69,69,69,68,68,68,68,68,67,67,67,67,61,61,61,67,51,48,48,48,51,48,42,42,42,48,59,68,67,66,70,69,68,48,51,69,76,76,81,67,75,73,55,70,62,68,65,34,70,62,65,67,15,23,21,13,13,16,12,9,70
68,68,68,61,64,64,64,61,59,59,59,59,51,51,51,59,44,42,42,42,44,43,44,44,44,43,36,72,70,56,61,66,44,36,24,61,70,74,65,66,50,76,66,67,83,62,77,17,68,46,60,67,27,24,19,9,8,14,7,13,70
69,69,69,66,67,67,67,66,64,64,64,64,56,56,56,64,49,44,44,44,49,46,43,43,43,46,54,75,73,67,63,68,39,29,34,65,68,74,74,64,58,67,82,69,72,63,42,25,68,57,67,66,28,21,19,13,6,14,10,6,70
68,68,68,64,66,66,66,64,64,64,64,63,58,58,58,63,48,46,46,46,48,46,43,43,43,46,52,72,70,66,67,64,58,43,49,69,60,66,63,67,61,69,70,69,78,61,40,28,71,56,65,62,26,18,24,14,10,12,14,6,70
69,69,69,67,68,68,68,67,65,65,65,65,57,57,57,65,46,44,44,44,46,43,40,40,40,43,56,68,58,54,75,66,59,49,46,76,81,78,92,66,77,78,91,62,72,59,74,26,71,60,60,58,16,15,11,9,15,6,8,9,70
69,69,69,66,68,68,68,66,64,64,64,63,54,54,54,63,46,41,41,41,46,44,39,39,39,44,36,76,62,56,64,72,45,32,32,71,85,82,60,56,75,75,64,65,59,65,36,24,68,56,70,56,25,23,20,7,11,12,11,15,70
68,68,68,70,70,70,70,70,70,70,70,69,63,63,63,69,54,52,52,52,54,52,48,48,48,52,52,67,64,69,64,74,69,60,57,74,85,88,83,66,79,65,68,69,59,63,60,29,65,66,62,64,48,33,21,12,14,9,8,11,70
68,68,68,67,68,68,68,67,66,66,66,66,61,61,61,66,50,49,49,49,50,47,43,43,43,47,54,72,66,66,59,66,52,32,59,68,77,69,72,66,62,68,68,72,67,57,58,42,75,62,72,68,20,18,16,15,13,9,9,11,70
68,68,68,65,65,65,65,65,64,64,64,64,60,60,60,64,51,51,51,51,51,49,50,50,50,49,67,74,72,69,72,58,55,44,59,66,64,66,59,58,69,69,83,54,92,59,68,40,69,67,50,80,21,29,36,9,16,6,9,16,70
69,69,69,65,66,66,66,65,64,64,64,65,57,57,57,65,51,50,50,50,51,50,48,48,48,50,49,65,69,64,61,63,45,53,51,63,89,90,76,64,71,77,78,76,78,60,79,28,67,55,71,60,39,26,19,15,9,8,14,8,70
69,69,69,68,68,68,68,68,67,67,67,67,62,62,62,67,52,51,51,51,52,49,48,48,48,49,68,71,69,68,56,69,61,39,63,68,72,74,70,65,64,72,78,61,79,67,68,29,66,63,69,67,33,33,19,13,10,6,15,14,70
69,69,69,64,67,67,67,64,65,65,65,62,58,58,58,62,46,48,48,48,46,44,46,46,46,44,33,68,66,62,69,68,54,49,52,68,75,74,70,67,67,77,59,50,77,66,77,36,68,58,61,66,32,19,18,11,8,10,13,7,70
68,68,68,69,69,69,69,69,69,69,69,69,67,67,67,69,64,63,63,63,64,62,61,61,61,62,66,63,69,68,52,77,66,46,67,76,73,75,73,66,74,69,74,70,74,63,59,55,66,62,57,68,57,56,50,12,7,15,9,10,70
69,69,69,65,66,66,66,65,64,64,64,64,58,58,58,64,48,47,47,47,48,45,44,44,44,45,53,68,78,61,63,65,50,49,54,68,65,73,73,66,65,70,81,64,72,62,67,30,73,58,63,67,20,21,20,8,13,16,10,13,70
68,68,68,62,66,66,66,62,62,62,62,61,55,55,55,61,43,42,42,42,43,41,40,40,40,41,32,70,69,53,59,68,40,44,40,70,64,72,61,67,53,73,66,69,71,59,52,18,74,54,62,68,16,22,19,16,15,13,8,9,70
68,68,68,62,65,65,65,62,63,63,63,60,55,55,55,60,43,44,44,44,43,41,46,46,46,41,52,68,72,65,67,64,40,29,38,66,54,68,49,64,31,80,66,32,93,66,70,22,64,65,61,61,28,21,20,9,6,8,9,14,70
69,69,69,71,71,71,71,71,70,70,70,70,62,62,62,70,54,50,50,50,54,51,46,46,46,51,62,72,51,66,57,71,70,64,49,74,79,86,77,70,69,69,65,67,70,64,50,25,71,72,58,69,53,23,24,6,7,12,10,16,70
67,67,67,69,69,69,69,69,68,68,68,69,64,64,64,69,56,52,52,52,56,52,44,44,44,52,63,68,53,66,67,68,58,41,57,72,72,83,78,72,80,64,64,89,60,63,48,36,71,65,68,69,40,22,20,5,12,10,13,11,70
68,68,68,68,68,68,68,68,67,67,67,66,59,59,59,66,50,46,46,46,50,47,40,40,40,47,56,70,66,66,69,69,65,64,41,68,79,74,77,65,80,72,54,72,53,69,58,24,67,65,70,66,13,34,19,16,7,12,10,8,69
67,67,67,68,68,68,68,68,68,68,68,66,59,59,59,66,47,43,43,43,47,43,37,37,37,43,54,68,58,68,74,67,63,61,43,69,76,71,82,70,84,65,75,61,58,63,43,21,72,68,77,73,19,18,13,12,13,14,11,10,69
67,67,67,63,65,65,65,63,60,60,60,61,54,54,54,61,50,47,47,47,50,48,46,46,46,48,39,69,56,52,49,65,59,41,41,66,81,84,57,67,61,73,63,70,87,62,48,38,67,46,42,64,27,28,29,11,15,9,15,14,69
67,67,67,69,70,70,70,69,70,70,70,69,67,67,67,69,56,56,56,56,56,53,49,49,49,53,63,70,58,72,61,71,72,70,68,73,70,65,61,65,71,68,54,62,62,66,53,48,72,73,68,70,42,35,29,9,7,14,7,11,69
67,67,67,69,68,68,68,69,68,68,68,68,63,63,63,68,62,60,60,60,62,60,59,59,59,60,66,70,57,69,43,73,41,44,49,71,79,75,74,55,65,69,64,68,71,45,70,52,72,70,49,65,61,50,51,14,6,7,10,6,69
67,67,67,67,67,67,67,67,67,67,67,67,64,64,64,67,56,56,56,56,56,53,52,52,52,53,73,67,61,71,57,70,69,70,66,68,64,67,65,64,60,80,62,70,82,76,78,39,58,67,69,64,47,31,30,9,16,11,11,11,69
68,68,68,64,66,66,66,64,63,63,63,63,57,57,57,63,49,47,47,47,49,48,47,47,47,48,55,70,73,65,62,62,43,51,36,66,64,73,65,67,59,70,81,64,73,62,71,32,69,61,71,64,19,32,24,14,10,9,12,11,69
67,67,67,61,65,65,65,61,63,63,63,61,61,61,61,61,51,55,55,55,51,50,55,55,55,50,47,67,74,58,70,63,45,56,54,68,49,54,53,70,40,74,84,75,84,59,78,48,69,68,67,63,55,30,20,11,8,11,7,12,69
67,67,67,70,70,70,70,70,70,70,70,69,61,61,61,69,49,43,43,43,49,45,34,34,34,45,61,69,57,67,64,74,57,48,50,70,76,78,83,69,87,66,75,70,37,65,33,17,75,69,56,68,16,17,18,7,14,10,11,8,69
68,68,68,66,67,67,67,66,65,65,65,66,61,61,61,66,52,50,50,50,52,50,47,47,47,50,63,69,65,62,64,67,60,63,61,66,73,73,69,65,68,75,90,72,70,67,54,23,68,63,64,63,36,33,32,13,11,15,11,8,69
